,ID,C_Environment,C_Condition,C_Cycle,C_Trial,C_QuestionNum,C_Question,C_Answer,C_AssignedWait,C_Response,C_QPresent,C_StartRT,C_WaitStart,C_WaitTime,C_TrialLength,C_CycleLength,C_Jitter,C_AverageWait,MC_Correct
4269,15,1,1,1,19,765,What were the first modern Olympic pole vaulters' poles made of? ,Bamboo ,15.514,W,348.908,2.043,2.57,15.517,22.105,603.4902861,2.50791146,10.2682963,1
4270,15,1,1,1,20,432,What English word comes from the name of a hot spring in Iceland's Haukadalur valley? ,Geyser,9.915,W,373.551,2.288,2.82,9.917,16.749,603.4902861,1.475690896,10.2682963,1
4271,15,1,1,1,21,824,"Which accidentally invented household items were first marketed as ""friction lights""? ",Matches,14.858,W,391.806,4.425,4.955,14.861,23.822,603.4902861,1.397116864,10.2682963,1
4272,15,1,1,1,22,292,"Though the rest of him lies in Westminster Abbey, what writer's heart is buried near his native Dorchester?",Thomas Hardy,8.793,W,417.067,7.116,7.642,8.796,20.452,603.4902861,3.858664981,10.2682963,0
4273,15,1,1,1,23,18,About half of the population of what Pacific island has the surname Christian?,Pitcairn Island,4.782,W,441.41,4.622,5.157,4.785,13.962,603.4902861,3.629013831,10.2682963,0
4274,15,1,1,1,24,761,"What Washington Wizards All-Star still bears the misplaced ""w"" in his name from a birth certificate typo?",Antawn Jamison ,17.387,W,459.063,5.969,6.491,17.39,27.894,603.4902861,2.227109427,10.2682963,0
4275,15,1,1,1,25,560,What Kansan was the only Native American ever to serve as U.S. vice president? ,Charles Curtis,13.609,W,489.213,3.618,4.155,13.612,21.771,603.4902861,1.405324108,10.2682963,0
4276,15,1,1,1,26,829,"Which animal has tubular shaped eyeballs, which therefore cannot move?  ",Owl,15.838,W,512.422,4.241,4.772,15.841,24.623,603.4902861,3.153891308,10.2682963,1
4277,15,1,1,1,27,941,Who outgrew a childhood chlorine allergy to become the biggest Olympic medal winner in Australian history? ,Ian Thorpe ,6.717,W,540.403,5.044,5.572,6.72,16.297,603.4902861,1.372570403,10.2682963,0
4278,15,1,1,1,28,852,Which Constitutional Amendment deals with poll taxes? ,Twenty-fourth ,2.333,W,558.105,3.87,4.405,2.336,10.759,603.4902861,3.382173645,10.2682963,1
4279,15,1,1,1,29,534,What is the only English word with three consecutive double letters?  ,Bookkeeper,5.987,NA,572.288,NA,NA,NA,NA,603.4902861,1.889279534,10.2682963,NA
4280,15,1,1,1,30,286,"The world's largest church is Our Lady of Peace Basilica in Yamoussoukro, what nation's capital?",Ivory Coast's ,4.558,W,585.236,5.669,6.207,4.561,14.78,603.4902861,3.45472259,10.2682963,0
4281,15,2,1,2,31,223,"Student protests in which capital city inspired John Lennon's song  ""Revolution""? ",Paris,48.313,W,0.029,3.611,4.138,48.316,56.458,601.0203751,3.347554921,20.14695,0
4282,15,2,1,2,32,664,What snack food is an ingredient in the explosive dynamite?  ,Peanuts ,8.195,W,59.878,4.338,4.872,8.198,17.083,601.0203751,1.266279108,20.14695,1
4283,15,2,1,2,33,253,The first suburban shopping center in the U.S. was established in what city?,Kansas City ,44.631,W,78.264,2.656,3.187,44.634,51.837,601.0203751,2.103254454,20.14695,0
4284,15,2,1,2,34,280,The United States' first law school for women was named for what cross-dressing Shakespearean character?,Portia ,4.021,W,132.241,3.255,3.788,4.024,11.826,601.0203751,1.503219003,20.14695,0
4285,15,2,1,2,35,787,What's the most populous city in the Southern Hemisphere?,Sao Paulo,0.629,W,145.606,2.043,2.57,0.633,7.221,601.0203751,3.611229739,20.14695,1
4286,15,2,1,2,36,602,What New York country club lent its name to the kind of dinner jacket first worn there in 1886?  ,Tuxedo Club ,12.979,W,156.467,3.62,4.155,12.982,21.153,601.0203751,2.678706725,20.14695,1
4287,15,2,1,2,37,216,"Shakespeare mentioned his wife only once in his will, making her the odd bequest of his ""second best"" what? ",Bed ,4.68,W,180.344,4.752,5.289,4.683,13.979,601.0203751,1.598435806,20.14695,1
4288,15,2,1,2,38,449,What fictional island is constantly at war with Blefuscu over the correct way to eat a boiled egg?,Lilliput,1.668,W,195.961,2.271,2.803,1.671,8.489,601.0203751,3.168880806,20.14695,0
4289,15,2,1,2,39,979,"Who's the only character in ""Peter and the Wolf"" represented by a brass instrument?",The wolf (french horn),70.689,W,207.658,1.79,2.319,70.692,77.032,601.0203751,2.525971371,20.14695,1
4290,15,2,1,2,40,671,"What sport used the term ""home run"" long before baseball?  ",Cricket,8.372,W,287.246,2.33,2.853,8.375,15.247,601.0203751,2.435265687,20.14695,1
4291,15,2,1,2,41,855,Which country did the Easter Bunny originate from? ,Germany,4.021,W,304.965,1.058,1.585,4.023,9.623,601.0203751,1.302646636,20.14695,1
4292,15,2,1,2,42,836,Which animals are born pregnant and can give birth 10 days after being born themselves?  ,Aphids,18.057,W,315.928,3.872,4.405,18.06,26.475,601.0203751,2.715599473,20.14695,0
4293,15,2,1,2,43,499,"What is believed to have received its name from the Portuguese word for ""simpleton""? ",The dodo,69.365,W,345.159,2.376,2.903,69.368,76.28,601.0203751,2.341041667,20.14695,1
4294,15,2,1,2,44,739,What was the first song ever performed in outer space? ,Happy Birthday,2.103,W,423.813,3.026,3.553,2.106,9.673,601.0203751,1.272418347,20.14695,1
4295,15,2,1,2,45,744,What was the magical original name of the online bookstore that changed its name in 1995 to Amazon.com?,Cadabra.com ,1.164,W,434.792,4.392,4.922,1.167,10.107,601.0203751,2.196608706,20.14695,1
4296,15,2,1,2,46,661,What slightly hallucinogenic spice did Malcolm X use to get high while in prison? ,Nutmeg,77.764,W,447.138,3.334,3.871,77.767,85.658,601.0203751,3.555285527,20.14695,0
4297,15,2,1,2,47,948,"Who solves crimes in Bayport, located on Barmet Bay? ",The Hardy Boys ,4.808,W,536.388,2.98,3.503,4.811,12.327,601.0203751,2.890131497,20.14695,0
4298,15,2,1,2,48,492,What is a female donkey called?,A jenny ,14.724,W,551.638,1.13,1.668,14.727,20.402,601.0203751,1.296442928,20.14695,0
4299,15,2,1,2,49,434,What European country is named for the dark-looking Dinaric Alps? ,Montenegro,1.445,W,573.378,3.198,3.72,1.448,9.173,601.0203751,2.600306634,20.14695,0
4300,15,2,1,2,50,904,Whittaker Chambers hid Alger Hiss's purloined State Department documents in a hollowed-out what?,Pumpkin,16.656,S,585.191,2.513,3.036,5.254,8.81,601.0203751,1.898806837,20.14695,NA
4301,15,2,1,2,51,900,Which U.S. state's leading public university is the only one not to be named for the state?  ,New Jersey's Rutgers,4.982,NA,595.953,NA,NA,NA,NA,601.0203751,1.518308031,20.14695,NA
4302,15,1,1,3,52,85,Greeks consider which day of the week the unluckiest because it is the day that Constantinople fell in 1453? ,Tuesday,11.752,W,0.025,4.231,4.755,11.755,20.519,608.2385408,3.171849002,10.0229,1
4303,15,1,1,3,53,190,"Of all the countries named for a person, which country is named for the person who lived most recently?",Bolivia,0.474,W,23.75,2.978,3.504,0.476,7.99,608.2385408,2.143549309,10.0229,1
4304,15,1,1,3,54,352,What Blue Ridge peak in North Carolina is the highest point east of the Mississippi? ,Mount Mitchell,6.479,W,33.912,3.184,3.722,6.482,14.213,608.2385408,2.488464221,10.0229,0
4305,15,1,1,3,55,784,What's the more common name for the retinal scotoma caused by the optic nerve? ,Your blind spot,18.204,W,50.647,3.201,3.738,18.206,25.959,608.2385408,1.824556657,10.0229,1
4306,15,1,1,3,56,411,What did popular author J.D. Salinger reveal the first two intials in his name to stand for?  ,Juvenile deliquent,10.691,W,78.461,4.226,4.755,10.694,19.468,608.2385408,3.921049885,10.0229,1
4307,15,1,1,3,57,649,"What road, which names a 2002 film, divides Wayne County from affluent Oakland and Maycomb Counties?",8 Mile Road ,8.793,S,101.887,3.193,3.721,1.281,5.524,608.2385408,1.983418779,10.0229,NA
4308,15,1,1,3,58,799,What's the only stock from the original Dow Jones Industrial Average that's still used in computing the index?,General Electric ,13.797,W,109.446,3.922,4.455,13.8,22.271,608.2385408,1.145537769,10.0229,1
4309,15,1,1,3,59,906,Who beat Robert Scott by a month in his expedition to the South Pole? ,Roald Amundsen ,16.673,W,132.905,4.271,4.806,16.676,25.492,608.2385408,3.131840061,10.0229,0
4310,15,1,1,3,60,710,What U.S. state's civil law is most closely based on the Napoleonic Code?  ,Louisiana's,4.545,W,161.57,3.094,3.621,4.548,12.177,608.2385408,3.899412947,10.0229,1
4311,15,1,1,3,61,992,"Whose remains were thrown in the Seine River on May 30, 1431? ",Joan of Arc's ,16.188,W,177.688,4.208,4.738,16.19,24.94,608.2385408,2.208988007,10.0229,1
4312,15,1,1,3,62,731,What was the first American novel to sell one million copies? ,Uncle Tom's Cabin ,3.665,W,204.867,2.357,2.887,3.668,10.575,608.2385408,1.404146529,10.0229,1
4313,15,1,1,3,63,306,What 1980 film is named for the legendary square-shaped capital of Kublai Khan? ,Xanadu ,8.25,W,216.88,2.648,3.172,8.253,15.431,608.2385408,2.856052466,10.0229,0
4314,15,1,1,3,64,137,"In Europe, but not the U.S., what are measured in ""Paris Points""?",Shoe sizes,10.359,W,235.201,3.375,3.905,10.362,18.283,608.2385408,2.419364024,10.0229,0
4315,15,1,1,3,65,951,Who was assassinated by Carl Weiss?  ,Huey Long,0.474,W,255.94,1.572,2.102,0.477,6.588,608.2385408,2.120467614,10.0229,0
4316,15,1,1,3,66,397,What country borders both of the world's only two nations with square flags? ,Italy ,18.693,W,264.684,4.1,4.638,18.696,27.344,608.2385408,2.442058316,10.0229,1
4317,15,1,1,3,67,810,Where did Bob Dylan first play in public? ,"Gaslight Caf�, Greenwich Village",10.092,W,294.499,1.053,1.585,10.377,15.98,608.2385408,1.663138698,10.0229,1
4318,15,1,1,3,68,893,Which space shuttle is named for the ship on which Robert Scott first sailed to Antarctica? ,The Discovery,6.689,W,312.186,4.39,4.922,6.692,15.631,608.2385408,3.732148224,10.0229,1
4319,15,1,1,3,69,917,Who did Pope Gregory VII leave in the snow outside of his castle gates for three full days?  ,Holy Roman Emperor Henry IV ,8.768,W,331.591,2.617,3.154,8.771,15.931,608.2385408,1.51877599,10.0229,1
4320,15,1,1,3,70,400,"What country launched Europe's first super-high-speed passenger train, in 1981?",France,10.203,W,349.076,4.315,4.838,10.206,19.052,608.2385408,3.434729345,10.0229,1
4321,15,1,1,3,71,697,What animal is combined with a serpent to make the mythical creature the Cockatrice? ,Rooster,2.096,K,371.601,6.975,7.509,0.666,8.694,608.2385408,3.845567954,10.0229,1
4322,15,1,1,3,72,221,"Starfish belong to what animal phylum, whose name means ""spiny skin""? ",Echinoderms,17.131,W,384.182,3.354,3.888,17.134,25.041,608.2385408,1.960033938,10.0229,1
4323,15,1,1,3,73,982,Whom did the Daughters of the American Revolution bar from singing at Constitution Hall in 1936?,Marian Anderson,8.768,W,411.212,3.332,3.871,8.771,16.647,608.2385408,1.043514101,10.0229,0
4324,15,1,1,3,74,898,"Which U.S. president declared the first national ""Mother's Day""?  ",Woodrow Wilson ,13.609,W,428.948,1.356,1.885,13.612,19.501,608.2385408,2.936269727,10.0229,1
4325,15,1,1,3,75,440,What famed TV personality wrote the screenplay for 1968's Planet of the Apes? ,Rod Serling ,17.853,W,451.423,3.033,3.571,17.856,25.441,608.2385408,2.688692579,10.0229,0
4326,15,1,1,3,76,857,Which country has the most public libraries?  ,Russia,1.068,W,479.588,2.956,3.486,1.071,8.572,608.2385408,1.938704166,10.0229,1
4327,15,1,1,3,77,778,What's been released five times a year from January 1999 to fall 2008?,State quarters ,16.717,W,490.132,2.644,3.17,16.72,23.907,608.2385408,3.604786876,10.0229,0
4328,15,1,1,3,78,894,Which species of snake gives birth to its young instead of laying eggs?  ,Anaconda,4.483,W,517.679,2.505,3.036,4.486,11.542,608.2385408,2.07624027,10.0229,1
4329,15,1,1,3,79,747,What was the name of the American actress who was first to appear on a postage stamp?  ,Grace Kelly ,14.022,W,531.327,2.48,3.003,14.024,21.036,608.2385408,2.035746977,10.0229,0
4330,15,1,1,3,80,641,What reference classic is still named for the defunct New York newspaper that first published it in 1868?,The World Almanac and Book of Facts,9.207,W,554.436,2.7,3.237,9.21,16.465,608.2385408,3.353340773,10.0229,0
4331,15,1,1,3,81,554,What island in Manila Bay was the site of a famous 1942 siege?  ,Corregidor,2.134,W,574.291,2.077,2.604,2.137,8.756,608.2385408,1.14776241,10.0229,0
4332,15,1,1,3,82,497,What is an esker? ,A glacial ridge,18.053,W,584.236,1.38,1.919,18.056,23.99,608.2385408,3.00714507,10.0229,0
4333,15,2,1,4,83,542,What is the only type of lizard that has a voice? ,Gecko,1.914,W,0.036,1.34,1.868,1.917,7.805,650.6967359,3.629037139,16.013375,1
4334,15,2,1,4,84,72,"Each year, approximately 125 people die of what? ",Choking on food,4.774,W,11.499,1.597,2.136,4.777,10.926,650.6967359,1.739146894,16.013375,1
4335,15,2,1,4,85,436,"What event was won by the same team the first twenty-five times it was held, from 1851 to 1983?  ",The America's Cup ,85.601,W,24.196,3.956,4.488,85.604,94.101,650.6967359,2.451582756,16.013375,0
4336,15,2,1,4,86,591,"What molecule is named for the Greek word for ""smell,"" because of the odor associated with lightning storms?",Ozone,0.951,W,120.786,7.246,7.775,0.954,12.744,650.6967359,1.440271913,16.013375,1
4337,15,2,1,4,87,585,What metal was found in Nevada's famed Comstock Lode?  ,Silver,4.808,W,135.002,1.606,2.135,4.811,10.958,650.6967359,1.722172748,16.013375,1
4338,15,2,1,4,88,833,Which animal's milk does not curdle? ,Camel,8.44,W,147.715,2.148,2.687,8.443,15.147,650.6967359,1.67245122,16.013375,1
4339,15,2,1,4,89,749,What was the name of William Shakespeare's wife?  ,Anne Hathaway,17.307,K,164.568,1.792,2.319,0.801,3.638,650.6967359,1.361128699,16.013375,1
4340,15,2,1,4,90,847,Which cartoonist is famous for creating the popular image of Santa Claus? ,Thomas Nast ,0.852,W,169.607,2.337,2.869,0.857,7.739,650.6967359,3.710444761,16.013375,1
4341,15,2,1,4,91,814,Where in the body would you find chyme secreted? ,The stomach ,62.096,K,181.086,3.858,4.389,0.509,5.407,650.6967359,2.274435038,16.013375,1
4342,15,2,1,4,92,465,What grapefruit-sized object has been reckoned to be the largest single cell on earth? ,An ostrich egg yolk ,3.627,NA,188.794,NA,NA,NA,NA,650.6967359,1.953084771,16.013375,NA
4343,15,2,1,4,93,558,"What Jack Nicholson comedy was translated as ""Mr. Cat Poop"" in Cantonese when it was released in China?",As Good As It Gets ,28.635,W,201.825,4.96,5.49,28.638,38.139,650.6967359,3.662017147,16.013375,0
4344,15,2,1,4,94,888,Which poisonous snake smells like fresh-cut cucumbers? ,Copperhead snake,2.792,W,243.655,3.337,3.87,2.795,10.674,650.6967359,3.594265067,16.013375,0
4345,15,2,1,4,95,981,Who's the only U.S. president whose three initials spell a word? ,James A. Garfield,9.279,W,257.954,6.198,6.724,9.282,20.019,650.6967359,2.70995941,16.013375,1
4346,15,2,1,4,96,130,"In 2005, Bhutan became the first country to entirely ban what?",Tobacco,1.039,W,280.713,2.231,2.77,1.042,7.821,650.6967359,2.988640648,16.013375,1
4347,15,2,1,4,97,376,What city has the only drive-thru post office in the world? ,Chicago,45.672,W,291.557,2.026,2.553,45.675,52.238,650.6967359,1.774690621,16.013375,0
4348,15,2,1,4,98,284,"The word serendipity comes from Serendip, the Persian name for what island? ",Sri Lanka,17.779,W,345.6,3.352,3.888,17.782,25.676,650.6967359,3.355435764,16.013375,1
4349,15,2,1,4,99,853,Which Constitutional Amendment deals with income tax? ,Sixteenth,0.613,W,374.667,1.997,2.536,0.616,7.17,650.6967359,2.867995679,16.013375,0
4350,15,2,1,4,100,571,"What kind of information resource takes its name from a Hawaiian word for ""quick""? ",A wiki,3.891,W,384.744,3.08,3.604,3.894,11.51,650.6967359,1.513715284,16.013375,1
4351,15,2,1,4,101,826,Which animal can go longer without water than a camel can? ,Rat,6.779,W,397.809,5.223,5.756,6.782,16.548,650.6967359,3.536534432,16.013375,0
4352,15,2,1,4,102,871,What is the only cat that cannot retract its claws? ,Cheetah,1.582,W,417.931,2.909,3.437,1.585,9.04,650.6967359,2.653926377,16.013375,1
4353,15,2,1,4,103,288,"The world's smallest park, measuring two feet in diameter, is located in what U.S. state? ",Oregon ,2.988,W,429.66,3.868,4.405,2.991,11.41,650.6967359,3.564816553,16.013375,1
4354,15,2,1,4,104,493,What is a nene?,A Hawaiian goose,29.104,W,444.676,2.947,3.47,29.107,36.587,650.6967359,1.013740859,16.013375,0
4355,15,2,1,4,105,816,Where is Jacques Plante's name misspelled five of the six times it appears? ,The Stanley Cup ,2.471,W,482.319,4.577,5.105,2.474,11.593,650.6967359,2.393159681,16.013375,1
4356,15,2,1,4,106,210,Prime Minister Lester Pearson won the Nobel Peace Prize for defusing what world crisis?,The Suez Crisis,49.622,W,496.333,2.307,2.837,49.624,56.476,650.6967359,1.693690202,16.013375,1
4357,15,2,1,4,107,484,What instrument was invented to sound like a human singing? ,Violin,10.813,W,554.531,2.117,2.654,10.816,17.483,650.6967359,1.144177674,16.013375,1
4358,15,2,1,4,108,819,Where is the only royal palace in the United States? ,Hawaii,2.132,W,573.185,1.823,2.353,2.135,8.505,650.6967359,1.408715545,16.013375,1
4359,15,2,1,4,109,896,Which tree produces conkers? ,Horse chestnut tree ,61.717,W,583.129,1.287,1.819,61.72,67.555,650.6967359,1.866372604,16.013375,0
4360,17,1,1,1,1,904,Whittaker Chambers hid Alger Hiss's purloined State Department documents in a hollowed-out what?,Pumpkin,7.982,S,0.24,9.232,9.761,2.05,12.331,609.1164619,2.003796305,3.208177778,NA
4361,17,1,1,1,2,542,What is the only type of lizard that has a voice? ,Gecko,3.817,S,15.123,3.589,4.121,0.491,5.124,609.1164619,1.49711224,3.208177778,NA
4362,17,1,1,1,3,887,Which person has been awarded the most Oscars ever? ,Walt Disney,12.39,W,21.797,9.458,9.995,12.397,26.409,609.1164619,1.239478332,3.208177778,0
4363,17,1,1,1,4,14,A conference on safety held at Columbia University's Teacher College in 1939 led to what change? ,School buses were painted yellow,16.39,W,49.479,3.912,4.437,16.393,24.84,609.1164619,1.059292188,3.208177778,0
4364,17,1,1,1,5,400,"What country launched Europe's first super-high-speed passenger train, in 1981?",France,4.632,S,75.423,2.017,2.553,4.584,7.642,609.1164619,1.526554474,3.208177778,NA
4365,17,1,1,1,6,429,What element name is controversial because it was named for its codiscoverer when he was still living in 1994?,Seaborgium ,8.004,S,84.65,4.902,5.44,3.878,9.828,609.1164619,1.405322264,3.208177778,NA
4366,17,1,1,1,7,985,"Whose doghouse apparently contains a basement, a pool table, an Andrew Wyeth painting, and a Jacuzzi?",Snoopy's,14.887,NA,95.912,NA,NA,NA,NA,609.1164619,1.466856962,3.208177778,NA
4367,17,1,1,1,8,822,Where would you find the popular party resort of Magaluf?   ,Majorca,16.688,S,108.443,1.693,2.22,1.033,3.772,609.1164619,1.736461302,3.208177778,NA
4368,17,1,1,1,9,504,What is measured in becquerels? ,Radioactivity,13.417,S,113.983,1.92,2.452,6.109,9.077,609.1164619,2.328654025,3.208177778,NA
4369,17,1,1,1,10,901,What was the only one of his sculptures that Michelangelo signed?  ,The Pieta,2.361,S,125.428,0.763,1.302,0.413,2.235,609.1164619,3.927106486,3.208177778,NA
4370,17,1,1,1,11,888,Which poisonous snake smells like fresh-cut cucumbers? ,Copperhead snake,9.213,K,131.619,0.492,1.017,1.475,3.004,609.1164619,2.975880178,3.208177778,0
4371,17,1,1,1,12,460,What game show host took his stage name from the college in his West Virginia hometown? ,Peter Marshall,15.995,W,137.625,0.766,1.302,16.001,21.321,609.1164619,1.807953628,3.208177778,0
4372,17,1,1,1,13,6,Project Kansas was the name for the top secret 1985 attempt to revamp what product?,Coca-Cola,12.906,K,160.784,1.192,1.719,0.776,3.004,609.1164619,2.956293504,3.208177778,0
4373,17,1,1,1,14,332,What are the bumps on the tongue that carry the taste buds called? ,Papillae,18.263,S,166.774,2.321,2.853,0.58,3.938,609.1164619,2.782843864,3.208177778,NA
4374,17,1,1,1,15,602,What New York country club lent its name to the kind of dinner jacket first worn there in 1886?  ,Tuxedo Club ,10.287,W,173.531,3.98,4.505,10.291,18.801,609.1164619,1.913191065,3.208177778,1
4375,17,1,1,1,16,747,What was the name of the American actress who was first to appear on a postage stamp?  ,Grace Kelly ,2.453,K,194.287,2.079,2.603,0.628,3.738,609.1164619,3.66552704,3.208177778,0
4376,17,1,1,1,17,942,"Who performs the guest guitar solo on Michael Jackson's ""Beat It""?  ",Eddie Van Halen,5.081,W,201.729,2.613,3.137,5.084,12.226,609.1164619,2.194673897,3.208177778,0
4377,17,1,1,1,18,556,What islands are home to most of the world's blue-footed boobies? ,The Galapagos Islands ,15.826,S,216.195,1.124,1.652,0.592,2.754,609.1164619,3.870879277,3.208177778,NA
4378,17,1,1,1,19,286,"The world's largest church is Our Lady of Peace Basilica in Yamoussoukro, what nation's capital?",Ivory Coast's ,10.973,K,222.853,0.634,1.168,1.706,3.388,609.1164619,2.873664806,3.208177778,0
4379,17,1,1,1,20,600,What nation is home to the only tunnel in the world longer than the Chunnel?  ,Japan ,10.232,S,229.142,2.609,3.137,0.615,4.273,609.1164619,2.849600527,3.208177778,NA
4380,17,1,1,1,21,596,"What name is shared by the rivers that run through Denison, TX and Hanoi, Vietnam?",Red River,7.162,S,236.301,1.682,2.219,1.375,4.105,609.1164619,2.781311598,3.208177778,NA
4381,17,1,1,1,22,440,What famed TV personality wrote the screenplay for 1968's Planet of the Apes? ,Rod Serling ,17.259,S,243.225,0.806,1.334,1.255,3.104,609.1164619,1.10168902,3.208177778,NA
4382,17,1,1,1,23,831,Which animal was named for what was wrongly thought to be its country of origin? ,Turkey,14.24,K,247.479,8.872,9.394,1.206,11.113,609.1164619,1.88860184,3.208177778,0
4383,17,1,1,1,24,787,What's the most populous city in the Southern Hemisphere?,Sao Paulo,5.848,S,260.527,0.632,1.169,0.687,2.37,609.1164619,1.802642979,3.208177778,NA
4384,17,1,1,1,25,903,"Which Yellowstone geyser, with eruptions 100 fee taller than Old Faithful's, is the world's tallest?",Steamboat Geyser,7.318,K,264.732,0.563,1.101,1.086,2.703,609.1164619,3.735761258,3.208177778,0
4385,17,1,1,1,26,1005,"Young wines are said to have ""aroma."" What do older wines have instead?",Bouquet,19.434,S,271.206,0.553,1.084,0.509,2.102,609.1164619,1.918157386,3.208177778,NA
4386,17,1,1,1,27,784,What's the more common name for the retinal scotoma caused by the optic nerve? ,Your blind spot,11.29,S,275.261,1.722,2.252,4.334,7.107,609.1164619,3.702979008,3.208177778,NA
4387,17,1,1,1,28,814,Where in the body would you find chyme secreted? ,The stomach ,2.348,K,286.106,0.845,1.368,0.87,2.752,609.1164619,1.367617163,3.208177778,0
4388,17,1,1,1,29,376,What city has the only drive-thru post office in the world? ,Chicago,8.447,S,290.261,0.77,1.301,0.805,2.62,609.1164619,2.937266511,3.208177778,NA
4389,17,1,1,1,30,364,"What bulb vegetable is traditionally worn on Saint David's Day, as it is a national symbol of Wales?",The Leek ,11.498,S,295.849,1.022,1.552,3.301,5.374,609.1164619,1.735074494,3.208177778,NA
4390,17,1,1,1,31,844,"Which British novelist said, ""Fame is a powerful aphrodisiac""?",Graham Greene,5.257,K,302.99,2.368,2.903,1.241,4.657,609.1164619,1.541157017,3.208177778,0
4391,17,1,1,1,32,795,What's the only country to have hosted a Summer Olympics in which it didn't win a single medal?   ,Canada,19.76,K,309.231,5.016,5.54,9.645,15.701,609.1164619,1.66474394,3.208177778,0
4392,17,1,1,1,33,819,Where is the only royal palace in the United States? ,Hawaii,15.826,S,326.633,4.318,4.856,1.59,6.959,609.1164619,2.204544069,3.208177778,NA
4393,17,1,1,1,34,231,The Admiral is which type of insect? ,Butterfly,4.381,K,335.827,1.204,1.735,0.917,3.171,609.1164619,2.262606908,3.208177778,0
4394,17,1,1,1,35,253,The first suburban shopping center in the U.S. was established in what city?,Kansas City ,12.85,S,341.3,0.899,1.434,5.737,7.692,609.1164619,3.95977907,3.208177778,NA
4395,17,1,1,1,36,432,What English word comes from the name of a hot spring in Iceland's Haukadalur valley? ,Geyser,8.882,K,352.98,1.755,2.285,1.854,4.656,609.1164619,3.121755775,3.208177778,0
4396,17,1,1,1,37,473,What city's harbor is overlooked by Victoria Peak? ,Hong Kong ,16.368,S,360.788,1.387,1.919,1.348,3.787,609.1164619,2.388466481,3.208177778,NA
4397,17,1,1,1,38,203,"One in every 2,000 babies is born with what? ",Teeth,10.35,K,366.995,1.428,1.952,1.836,4.306,609.1164619,1.506819433,3.208177778,0
4398,17,1,1,1,39,285,"The world's first ""sister cities"" were what Spanish city and its midwestern namesake?",Toledo,0.722,W,372.851,4.756,5.289,0.725,10.024,609.1164619,3.124530399,3.208177778,0
4399,17,1,1,1,40,896,Which tree produces conkers? ,Horse chestnut tree ,14.423,S,386.032,0.67,1.201,3.39,5.106,609.1164619,2.270284212,3.208177778,NA
4400,17,1,1,1,41,810,Where did Bob Dylan first play in public? ,"Gaslight Caf�, Greenwich Village",13.399,K,393.441,1.102,1.635,3.347,5.489,609.1164619,1.999076975,3.208177778,0
4401,17,1,1,1,42,847,Which cartoonist is famous for creating the popular image of Santa Claus? ,Thomas Nast ,0.272,W,400.965,1.234,1.769,0.275,6.054,609.1164619,1.306477507,3.208177778,0
4402,17,1,1,1,43,547,What is the surgical knife called an izmel used for? ,The circumcision at a bris ,17.261,S,408.357,1.449,1.985,0.872,3.371,609.1164619,1.681389759,3.208177778,NA
4403,17,1,1,1,44,115,"In 1893, who became the first woman ever to appear on a U.S. postage stamp?",Queen Isabella I ,10.815,K,413.446,2.065,2.603,1.614,4.721,609.1164619,3.692753476,3.208177778,0
4404,17,1,1,1,45,733,What was the first CD pressed for commerical release in the U.S.?,Bruce Springsteen's Born in the USA ,14.248,S,421.889,1.014,1.551,1.062,3.121,609.1164619,3.619600654,3.208177778,NA
4405,17,1,1,1,46,485,What Internet portal was sued for copyright infringement in 2000 by the star of Young Einstein? ,Yahoo!,0.304,W,428.663,1.048,1.585,0.306,5.902,609.1164619,3.889161612,3.208177778,0
4406,17,1,1,1,47,807,"When asked to define ""cool,"" what two words did James Brown use? ",James Brown,10.35,K,438.491,1.004,1.535,3.845,5.89,609.1164619,1.17174238,3.208177778,0
4407,17,1,1,1,48,900,Which U.S. state's leading public university is the only one not to be named for the state?  ,New Jersey's Rutgers,16.378,S,445.581,4.85,5.373,0.964,6.857,609.1164619,1.994510672,3.208177778,NA
4408,17,1,1,1,49,971,Who was the only U.S. president to have been married in the White House? ,Grover Cleveland ,9.213,K,454.458,2.005,2.536,0.941,3.988,609.1164619,1.267549348,3.208177778,0
4409,17,1,1,1,50,744,What was the magical original name of the online bookstore that changed its name in 1995 to Amazon.com?,Cadabra.com ,14.448,S,459.747,0.644,1.168,0.524,2.203,609.1164619,2.108838203,3.208177778,NA
4410,17,1,1,1,51,225,Tasseomancy is a method of fortune telling that primarily uses what? ,Tea leaves,18.907,S,464.085,1.77,2.302,0.891,3.705,609.1164619,2.976092805,3.208177778,NA
4411,17,1,1,1,52,160,"In what nation did the woven-yarn craft of ""God's eyes"" originate? ",Mexico ,4.235,K,470.793,0.702,1.235,2.123,3.871,609.1164619,1.39516578,3.208177778,0
4412,17,1,1,1,53,761,"What Washington Wizards All-Star still bears the misplaced ""w"" in his name from a birth certificate typo?",Antawn Jamison ,15.368,S,476.098,4.805,5.34,6.625,12.481,609.1164619,3.42929288,3.208177778,NA
4413,17,1,1,1,54,409,What did Coleco name its 1983 home computer in the hope that it would take a bite out of Apple's sales?,Adam,2.453,S,492.066,0.685,1.219,1.747,3.471,609.1164619,3.163038011,3.208177778,NA
4414,17,1,1,1,55,661,What slightly hallucinogenic spice did Malcolm X use to get high while in prison? ,Nutmeg,11.29,K,498.741,1.882,2.418,1.576,4.505,609.1164619,1.215356716,3.208177778,0
